wrestler_id,name,birthplace,gender,age,height,weight,career_start,career_end,promotion,rating,votes
2265,Manami Toyota,"Masuda, Shimane, Japan",female,,168.0,72.0,1987-08-05,2017-11-03,,9.69,276.0
14829,Aaron Anders,"Oklahoma, USA",male,,183.0,85.0,2012-04-29,,,,
13279,Lei'D Tapa,Deutschland,female,40.0,180.0,99.0,2011-06-24,,,4.47,30.0
21797,Sena Shiori,"Kanagawa, Japan",female,,160.0,,2020-01-04,2021-04-24,,7.29,7.0
19436,Duke Davis,"Norfolk, Virginia, USA",male,,,,,,,10.0,1.0
6783,Jack Mecidol,"Denver, Colorado, USA",male,,175.0,93.0,2005-02-01,,,,
14974,James Anthony,"Oxford, North Carolina, USA",male,,163.0,66.0,2010-06-01,,,,
1282,Little Tokyo,"Tokyo, Japan",male,,122.0,44.0,1970-01-01,1997-01-01,,,
11270,Duke Hoffman,"Buffalo, New York, USA",male,,,,,,,,
19976,Matt Vandagriff,"Oakdale, California, USA",male,25.0,,,2017-01-01,,,,
9652,Pequeno Halcon,"Torreon, Coahuila, Mexiko",male,,,,2006-01-01,,,,
9336,El Hijo del Dr. Wagner Jr.,"Torreon, Coahuila, Mexiko",male,31.0,178.0,90.0,2009-12-01,,,7.83,29.0
725,Paul Ellering,"Melrose, Minnesota, USA",male,69.0,180.0,111.0,1978-01-01,1992-01-01,1,6.46,50.0
11298,Robin,"Mexico City, Distrito Federal, Mexiko",male,,,,,,,,
2974,Dennis Stamp,"Bloomington, Illinois, USA",male,,188.0,108.0,1971-01-01,1991-01-01,,10.0,2.0
980,Disco Inferno,"Atlanta, Georgia, USA",male,55.0,185.0,109.0,1991-11-20,,,5.16,170.0
12988,Zatara,"Santiago de Chile, Chile",female,31.0,160.0,55.0,2008-02-28,,,10.0,3.0
2014,Maxx Payne,"Iowa City, Iowa, USA",male,,195.0,172.0,1987-01-12,2004-01-01,,5.14,43.0
1163,Seth Skyfire,"Birmingham, Alabama, USA",male,,178.0,88.0,1997-01-01,2008-01-01,,7.2,10.0
14342,"Mikey Jay, Drugz Bunny","Fredericksburg, Virginia, USA",male,35.0,190.0,,2008-07-01,,,,
22433,Dyna Mido,"Osaka, Japan",male,44.0,168.0,84.0,2009-03-19,,,,
362,Jinsei Shinzaki,"Tokushima, Japan",male,56.0,180.0,108.0,1992-11-19,,82,7.44,126.0
16269,Karrion Kross,"New York City, New York, USA",male,38.0,194.0,120.0,2014-01-01,,1,5.94,215.0
590,Mike Quackenbush,"West Lawn, Pennsylvania, USA",male,47.0,183.0,87.0,1994-05-20,,,8.97,242.0
21633,Blake Christian,"Missouri, USA",male,26.0,177.0,79.0,2017-01-01,,,7.1,90.0
8128,El Rayo de Jalisco,"Mexico City, Distrito Federal, Mexiko",male,,174.0,93.0,1950-01-01,1989-01-01,,,
847,TJP,"Los Angeles, California, USA",male,38.0,178.0,76.0,1999-08-01,,,7.25,324.0
4230,Deaner,Canada,male,42.0,183.0,104.0,2000-01-24,,5,3.68,73.0
16416,Bob Russell,"Newport, Rhode Island, USA",male,,,91.0,1932-01-01,,,,
174,Jesse Barr,"Portland, Oregon, USA",male,,183.0,110.0,1980-03-01,,,3.69,13.0
23043,Alec Price,"Boston, Massachusetts, USA",male,24.0,183.0,75.0,2017-02-23,,,7.73,11.0
13137,Slayer,"New Jersey, USA",male,,,104.0,,,,,
12546,Adam Brooks,"Melbourne, Victoria, Australia",male,31.0,180.0,80.0,2010-02-01,,,8.56,34.0
12849,Tommy O'Toole,"Phoenix, Arizona, USA",male,,188.0,109.0,,,,,
16156,Pandillero II,"Tijuana, Baja California, Mexiko",male,,173.0,,,,,,
26684,Lola Vice,"Miami, Florida, USA",female,26.0,163.0,58.0,2022-12-17,,1,10.0,2.0
23219,Starboy Charlie,"California, USA",male,20.0,,,2015-01-01,,,5.33,6.0
10152,Chik Tormenta,"Guadalajara, Jalisco, Mexiko",female,38.0,170.0,85.0,2006-09-30,,,10.0,1.0
12198,Leo Blaze,"Lynwood, California, USA",male,,178.0,85.0,2009-05-14,2016-01-01,,,
4955,Xavier Woods,"Marietta, Georgia, USA",male,36.0,175.0,93.0,2005-01-01,,1,6.85,448.0
10890,Arandu,"Monterrey, Nuevo Leon, Mexiko",male,,,,1977-01-01,,,,
25476,Allen Russell,"Kenner, Louisiana, USA",male,25.0,178.0,80.0,2020-08-22,,,,
4843,Lince Dorado,"East Pennsauken, New Jersey, USA",male,36.0,170.0,77.0,2007-02-17,,,6.75,140.0
24869,Nautica,"Guadalajara, Jalisco, Mexiko",female,,164.0,68.0,2019-04-28,,,4.0,1.0
21298,Dark Magic,"Michigan, USA",male,43.0,183.0,96.0,,,,3.0,2.0
7292,Samurai,"Guadalajara, Jalisco, Mexiko",male,59.0,167.0,92.0,1980-01-01,,78,,
2530,Ken Mantell,"California, USA",male,,181.0,102.0,,,,8.0,1.0
139,Tama,"San Francisco, California, USA",male,,183.0,104.0,1983-01-01,2011-01-01,,4.68,34.0
26449,Brother Greatness,"Deer Park, New York, USA",male,31.0,160.0,75.0,2012-05-26,,,,
15842,Miyu Yamashita,"Fukuoka, Japan",female,28.0,165.0,,2013-08-17,,1467,9.18,141.0
4121,Dios Del Inframundo,"Mexico City, Distrito Federal, Mexiko",male,48.0,174.0,79.0,1998-04-01,,122,7.77,84.0
2132,Matt Logan,"Lowell, Massachusetts, USA",male,37.0,180.0,98.0,2002-01-01,,,,
5973,Masakatsu Funaki,"Hirosaki, Aomori, Japan",male,54.0,181.0,84.0,1985-03-03,,,8.5,48.0
4683,Yuko Miyamoto,"Hatsukaichi, Hiroshima, Japan",male,41.0,175.0,90.0,2003-08-02,,666,9.22,77.0
12878,Chris Brookes,"Tipton, West Midlands, England, UK",male,31.0,193.0,87.0,2007-01-01,,,8.11,136.0
16964,Paris,"Puebla, Mexiko",male,,,,,,,,
6729,Scott Stevens,"Detroit, Michigan, USA",male,,195.0,126.0,1991-01-01,2004-01-01,,,
16742,Mizuki Watase,"Yamanouchi, Nagano, Japan",male,32.0,176.0,86.0,2015-08-23,,3497,7.86,14.0
15166,Stacy Shadows,"Green Bay, Wisconsin, USA",female,,170.0,,2009-07-04,,,,
7561,Jaque Mate,"Guadalajara, Jalisco, Mexiko",male,74.0,170.0,97.0,1972-09-01,,,6.0,1.0
2558,Grappler,"Houston, Texas, USA",male,,178.0,118.0,1977-01-01,2016-03-05,,3.75,4.0
11348,Mark Thomas,"Ansonia, Connecticut, USA",male,,,104.0,,,,,
22393,SP The Ghost,"Detroit, Michigan, USA",male,31.0,,,2013-02-02,,,,
23408,Vertvixen,"Lake Forest, California, USA",female,33.0,,,2019-06-01,,,8.0,8.0
18366,Tyra Russamee,"Bangkok, Thailand",female,37.0,155.0,61.0,2015-10-23,,,,
432,Cibernetico,"Aguascalientes, Mexiko",male,48.0,184.0,107.0,1992-03-01,,,8.1,31.0
4749,Umanosuke Ueda,"Ichinomiya, Aichi, Japan",male,,190.0,118.0,1961-05-04,1996-03-16,,8.0,2.0
5804,Miss Janeth,"Mexico City, Distrito Federal, Mexiko",female,50.0,165.0,66.0,1990-02-25,,,,
6859,Willie Richardson,"Chicago, Illinois, USA",male,,188.0,114.0,1997-01-01,,,6.9,10.0
8553,Ali Hassan,"Danville, Illinois, USA",male,,,105.0,1975-01-01,,,,
5482,Seiya Morohashi,"Nagareyama, Chiba, Japan",male,45.0,171.0,85.0,1997-05-17,,,6.33,3.0
20001,Movie Myk,"Wilmington, Delaware, USA",male,,,,,,,,
2367,Nemesis,"Georgia, USA",male,,188.0,106.0,1998-01-01,,,4.0,2.0
9588,Celeste Bonin,"Houston, Texas, USA",female,36.0,165.0,58.0,,,,6.76,161.0
7777,Lou Crank,"Wixom, Michigan, USA",male,,167.0,,,2018-01-01,,,
13799,Tim Hughes,"Edison, New Jersey, USA",male,,176.0,93.0,,,,,
5280,Jackson Florida,"Fukushima, Japan",male,51.0,170.0,70.0,2006-10-20,,,3.0,1.0
889,Pez Whatley,"Chattanooga, Tennessee, USA",male,,178.0,111.0,1975-01-01,1998-01-01,,5.35,17.0
1947,Gorgeous George,"Butte, Nebraska, USA",male,,173.0,94.0,1932-01-01,1962-11-07,,9.47,91.0
4953,Ultimo Dragoncito,"Guadalajara, Jalisco, Mexiko",male,50.0,158.0,73.0,1991-01-01,,78,,
13452,Rionne Fujiwara,"Sydney, New South Wales, Australia",male,37.0,175.0,87.0,2013-02-28,,,6.0,6.0
1301,Hiroshi Nagao,"Osaka, Japan",male,,196.0,115.0,2003-02-02,2008-10-26,,5.0,1.0
7277,Terry Austin,"North Carolina, USA",male,,183.0,107.0,1991-01-01,,,,
12597,Yuhi,"Asaka, Saitama, Japan",female,,156.0,53.0,2012-04-24,2014-03-31,,8.0,6.0
5756,Naoshi Sano,"Nakano, Tokyo, Japan",male,44.0,170.0,85.0,1998-01-18,,,,
20704,Kris Kage,"New York City, New York, USA",male,38.0,,,,,,,
21938,Lucas Steel,"Hull, East Yorkshire, England, UK",male,27.0,198.0,116.0,2012-01-01,,,,
24855,Ninja Mack,"Long Island, New York, USA",male,33.0,165.0,87.0,2014-01-01,,8,6.73,60.0
952,Yuji Nagata,"Togane, Chiba, Japan",male,55.0,183.0,108.0,1992-09-14,,7,9.05,338.0
23384,Yukinojo Echigo,"Niigata, Japan",male,,171.0,80.0,1998-03-02,,,,
20844,Rip Collins,USA,male,,,,,,,,
21939,Matt Makowski,"Pennsylvania, USA",male,,180.0,99.0,2019-01-01,,,7.0,2.0
2779,Kevin Knight,"Nutley, New Jersey, USA",male,49.0,196.0,113.0,1996-05-19,,,5.33,3.0
8615,Barry Schmidt,"Perth, Western Australia, Australia",male,,188.0,100.0,2007-11-03,2013-01-01,,,
1838,Candice Michelle,"Milwaukee, Wisconsin, USA",female,,170.0,54.0,2004-01-01,2017-12-02,,6.09,244.0
169,Chic Donovan,"LaGrange, Georgia, USA",male,76.0,183.0,111.0,1977-01-01,,,4.0,4.0
5223,Bobby Dempsey,"Finderne, New Jersey, USA",male,,180.0,100.0,2005-07-23,,,2.77,53.0
12237,Penny Mitchell,"Springfield, Missouri, USA",female,,,68.0,1980-01-01,1993-01-01,,,
10196,Daichi Hashimoto,"Kanagawa, Japan",male,31.0,180.0,92.0,2011-03-06,,117,7.4,52.0
18957,Cody Dickson,"Lawton. Oklahoma, USA",male,,,,,,,,
19163,Amir Jordan,Pakistan,male,,178.0,86.0,2015-01-01,,,6.0,8.0
12817,Scott Cage,"Irwington, Georgia, USA",male,,,,,,,,
18372,Atomico,"Huajuapan de Leon, Oaxaca, Mexiko",male,,,,,,,,
16168,Stephen Amell,"Toronto, Ontario, Canada",male,,185.0,,,,,,
12979,Estrella Divina,"Acapulco, Guerrero, Mexiko",male,28.0,180.0,,2011-03-13,,,,
1771,Mark Anthony,"Norfolk, Virginia, USA",male,,,,,,,,
10878,Jack Daniels,"Minnesota, USA",male,,,,,1972-01-01,,,
10205,Guts Ishijima,"Kasukabe, Saitama, Japan",male,42.0,176.0,120.0,2004-12-04,,2628,,
7073,Nick Paradise,"Ithaca, New York, USA",male,,178.0,109.0,,,,,
2326,El Profe,"Vega Baja, Puerto Rico, USA",male,,178.0,111.0,,,,,
4765,Beer City Bruiser,"Waukesha, Wisconsin, USA",male,45.0,188.0,127.0,2000-05-01,,,5.59,51.0
16838,Axel Lennox,"Binghampton, New York, USA",male,,183.0,102.0,,,,,
26,Tracy Smothers,"Springfield, Tennessee, USA",male,,185.0,107.0,1983-01-01,2020-10-28,,6.15,87.0
1709,Rod Steel,"Miami, Florida, USA",male,,,,,,,,
20163,Takumi Baba,"Niigata, Japan",male,24.0,172.0,80.0,2017-10-09,,13,5.0,1.0
20087,Kamille,"Durham, North Carolina, USA",female,30.0,178.0,,2017-01-01,,9,5.39,28.0
4070,Devin Driscoll,"Knoxville, Tennessee, USA",male,41.0,196.0,103.0,2005-01-01,,,,
866,Rob Van Dam,"Battle Creek, Michigan, USA",male,52.0,185.0,107.0,1990-01-01,,,8.32,735.0
445,Kohei Sato,"Koto, Tokyo, Japan",male,45.0,193.0,120.0,2001-06-14,,,7.51,45.0
17965,Flip Gordon,"Kalispell, Montana, USA",male,31.0,178.0,94.0,2015-05-06,,,6.46,87.0
2682,Buzz Sawyer,"Ohio, USA",male,,175.0,110.0,1978-01-01,1992-02-07,,7.2,25.0
2318,Big Guido,"Brentwood, New York, USA",male,,203.0,159.0,1984-01-01,,,2.64,25.0
22491,Brooks Jensen,"Ranburne, Alabama, USA",male,21.0,,,2019-03-02,,1,5.43,23.0
5826,Aero Star,"Mexico City, Distrito Federal, Mexiko",male,38.0,169.0,68.0,2003-07-03,,122,8.14,85.0
1002,Trevor Adonis,"Waukesha, Wisconsin, USA",male,,178.0,104.0,1982-01-01,,,,
12161,Flash,"Guadalajara, Jalisco, Mexiko",male,44.0,180.0,83.0,1998-01-01,,,,
1495,Adrian Adonis,"Buffalo, New York, USA",male,,185.0,141.0,1974-01-01,1988-07-01,,5.29,86.0
17238,Gypsy Joe,"Niaga Falls, Ontario, Canada",male,,180.0,102.0,,,,,
1413,Villano III,"Mexico City, Distrito Federal, Mexiko",male,,170.0,90.0,1970-01-29,2015-08-09,,7.94,17.0
22385,Shreddybrek,"Hartlepool, County Durham, England, UK",male,,180.0,106.0,,,,,
22268,Junichi Hanawa,Japan,male,,160.0,75.0,,,,,
7596,El Hombre Bala,"Mexico City, Distrito Federal, Mexiko",male,,180.0,125.0,1970-11-29,,,5.0,1.0
19312,Mitch Waterman,"Melbourne, Victoria, Australia",male,,,,,,,,
21242,Shay Purser,"Cardiff, Wales, UK",male,24.0,,,,,,,
1671,Shinsuke Wakataka,"Fukuoka, Japan",male,46.0,180.0,90.0,2002-05-21,,1896,,
17029,Raquel,"Curitiba, Parana, Brasilien",female,,162.0,56.0,2015-01-01,2018-01-01,,6.0,13.0
11490,Dick Dunn,"Nashville, Tennessee, USA",male,,,,1955-01-01,1976-01-01,,,
16992,Sara Lee,"Hope Township, Michigan, USA",female,,168.0,57.0,2016-01-30,2016-01-01,,4.11,9.0
20485,Xena,"Sydney, New South Wales, Australia",female,,,,,,,6.25,8.0
12797,Fuego Latino,Mexiko,male,41.0,,,,,,,
17139,Bin Wang,"Anhui, China",male,29.0,190.0,99.0,2013-12-31,,,5.5,8.0
5062,Steve Anthony,"Tampa, Florida, USA",male,45.0,178.0,86.0,2003-07-01,,,9.6,5.0
230,Mace,USA,male,,168.0,91.0,1996-01-01,2007-12-01,,1.08,12.0
4174,Colin Delaney,"Rochester, New York, USA",male,36.0,175.0,76.0,2003-12-13,,,5.17,143.0
21815,Jordon Breaks,"Brighton, East Sussex, England, UK",male,,,,,,,8.0,2.0
14243,Daniel Eads,"Evansville, Indiana, USA",male,,194.0,109.0,2012-08-11,,,10.0,1.0
836,Truth Martini,"Hamtrack, Michigan, USA",male,,173.0,89.0,1998-01-01,2015-01-01,,8.63,43.0
4453,Nikki,"New York City, New York, USA",female,,175.0,75.0,2002-01-01,2014-01-01,,,
15461,Dottie Downs,"Louisville, Kentucky, USA",female,,,,,,,6.0,1.0
1393,Warren Bockwinkel,"St. Louis, Missouri, USA",male,,,100.0,1935-01-01,1955-01-01,,,
9796,Tommy Wright,"Tampa, Florida, USA",male,,,100.0,,,,,
8882,Kazuhiko Matsuzaki,"Kawasaki, Kanagawa, Japan",male,54.0,170.0,100.0,1992-07-27,,2164,,
15077,Yoya,"Washington, District Of Columbia, USA",male,26.0,160.0,57.0,2019-01-01,,,7.33,3.0
20441,Haruna Neko,"Yamanashi, Japan",female,24.0,143.0,,2018-11-17,,1467,6.52,27.0
16922,Miguel Torres,"Mexico City, Distrito Federal, Mexiko",male,,,91.0,,,,,
15633,Vladimir Krupoff,"Toronto, Ontario, Canada",male,,,,,,,,
13479,Jimmy James,"Dallas, Texas, USA",male,,183.0,102.0,,,,,
1416,Dan Devine,"Phoenix, Arizona, USA",male,,183.0,102.0,1999-01-01,2003-01-01,,4.0,1.0
1304,Dick Slater,"Albany, New York, USA",male,,185.0,106.0,1972-05-08,1996-01-01,,5.54,41.0
14688,Chuck Mambo,"Newquay, Cornwall, England, UK",male,30.0,190.0,89.0,2013-09-01,,,6.53,15.0
3521,Neutron,"Guadalajara, Jalisco, Mexiko",male,46.0,175.0,87.0,1996-01-01,,,,
14047,Luke Langley,"Oklahoma, USA",male,,185.0,94.0,2011-06-04,,,7.0,1.0
7090,Pequeno Black Warrior,Mexiko,male,52.0,165.0,70.0,1986-01-01,,,,
16640,Pedro Otavio,"Rio de Janeiro, Brasilien",male,,191.0,110.0,,,,,
17546,Chief White Owl,"Wilmington, Ohio, USA",male,,178.0,104.0,,,,,
1241,Missy Hyatt,"Tallahassee, Florida, USA",female,,173.0,59.0,,,,5.7,30.0
14368,Naoya Nomura,"Kanazawa, Ishikawa, Japan",male,29.0,185.0,105.0,2014-03-30,,,8.62,45.0
1014,Misterioso,"Los Angeles, California, USA",male,57.0,175.0,88.0,1988-03-10,,,8.0,1.0
11257,Kevin Tibbs,"New York, USA",male,,,,2008-05-16,,,,
26493,Victor Langaz,"Sydney, New South Wales, Australia",male,,,,2022-07-09,,,,
6346,Rambo,"Ciudad Obregon, Sonora, Mexiko",male,69.0,175.0,98.0,1970-01-01,,,5.0,1.0
18231,Matrox,"Doorknoch, Ontario, Canada",male,,173.0,63.0,,,,,
25074,Hunter James,"Athens, Georgia, USA",male,20.0,178.0,94.0,2020-11-01,,,,
23599,Will Allday,"Houston, Texas, USA",male,,173.0,71.0,,,,7.5,2.0
12698,Ruby Soho,"Edwardsburg, Michigan, USA",female,32.0,163.0,55.0,2010-12-12,,2287,7.09,283.0
6715,Hiroki Sakai,Japan,male,48.0,174.0,83.0,2022-02-03,,1533,10.0,1.0
991,Hector Garza,"Monterrey, Nuevo Leon, Mexiko",male,,178.0,95.0,1992-09-04,2012-10-07,,7.07,55.0
16413,Bob Boucher,"Quebec City, Quebec, Canada",male,,,104.0,,,,,
17692,Jorel Nelson,"Panama City, Florida, USA",male,,183.0,95.0,2011-11-26,,7,5.5,4.0
792,Danny Daniels,"Chicago, Illinois, USA",male,,173.0,90.0,1997-08-31,2013-01-01,,6.43,21.0
14400,Elijah Evans IV,"Eagle River, Alaska, USA",male,,,,,,,,
3,Kid Kash,"Waynesboro, West Virginia, USA",male,53.0,175.0,93.0,1987-01-01,,,6.83,149.0
6419,David E. Jones,"San Diego, California, USA",male,,183.0,100.0,,2017-01-01,,,
8955,Takumi Tsukamoto,"Hirado, Nagasaki, Japan",male,32.0,173.0,91.0,2009-09-21,,2649,6.42,12.0
1961,Lou D'Angeli,"Philadelphia, Pennsylvania, USA",male,50.0,178.0,91.0,,,5,4.63,24.0
2666,Bam Bam,"Mexico City, Distrito Federal, Mexiko",male,37.0,163.0,69.0,2002-12-11,,,,
11261,Danny Boy,Mexiko,male,64.0,165.0,70.0,,,,,
21933,Cain Velasquez,"Salinas, California, USA",male,40.0,185.0,108.0,2019-08-03,,,6.0,3.0
24245,TGA Moss,"North Carolina, USA",male,,183.0,98.0,2018-06-10,,,,
1065,Matt Sydal,"St. Louis, Missouri, USA",male,40.0,175.0,75.0,2000-10-20,,2287,7.95,640.0
1869,Lord Zoltan,"Glassport, Pennsylvania, USA",male,65.0,180.0,101.0,1975-11-01,,,5.33,3.0
21543,Crystal Rose,"Gainesville, Georgia, USA",female,,,,,,,,
5264,Darryl Sharma,"Toronto, Ontario, Canada",male,38.0,180.0,92.0,2002-01-01,2016-01-01,1,,
5971,Brandon Groom,"Bristow, Oklahoma, USA",male,,180.0,109.0,1999-01-01,,,,
10197,Rico Dynamite,"Redondo Beach, California, USA",male,,180.0,104.0,2002-04-01,,,,
3048,Hercules Cortez,Spanien,male,,190.0,145.0,1952-01-01,1971-07-23,,8.0,1.0
720,Michael Hayes,"Pensacola, Florida, USA",male,64.0,185.0,107.0,1977-05-01,1999-01-01,1,6.39,105.0
8455,Scott Powers,"Pittsburgh, Pennsylvania, USA",male,,196.0,118.0,1988-01-01,,,,
17173,Bam Sullivan,"New York, USA",male,30.0,180.0,96.0,2015-01-01,,,8.0,1.0
2618,Dory Dixon,Jamaica,male,,185.0,110.0,1955-01-01,,,10.0,1.0
28,Lenny Lane,"Duluth, Minnesota, USA",male,,178.0,96.0,1995-01-28,2013-01-01,,4.32,37.0
723,Heavy Metal,"Mexico City, Distrito Federal, Mexiko",male,52.0,173.0,88.0,1988-02-14,,,7.3,20.0
7396,Bella Donna,"Nashville, Tennessee, USA",female,,,,,,,,
11307,Susan Starr,"Tulsa, Oklahoma, USA",female,,,59.0,1980-01-01,1991-01-01,,,
654,Bart Gunn,"Titusville, Florida, USA",male,,194.0,120.0,1991-01-01,2006-01-01,,4.42,112.0
15162,Ted Lewin,"New York City, New York, USA",male,,,,1952-01-01,1967-01-01,,,
9821,Corey Hollis,"Chelsea, Alabama, USA",male,,170.0,86.0,,,,8.83,6.0
5339,Eliminator,"Long Island, New York, USA",male,,195.0,145.0,,2004-01-01,,,
12318,Mammoth Handa,"Nagoya, Aichi, Japan",male,42.0,180.0,100.0,2004-10-31,,,,
604,Rey Mysterio,"San Ysidro, California, USA",male,48.0,162.0,74.0,1989-04-30,,1,8.4,1270.0
24714,Avery Breaux,"New Orleans. Louisiana, USA",female,26.0,167.0,57.0,2021-08-21,,,7.0,1.0
1725,Maverick Wild,"Utica, New York, USA",male,,180.0,103.0,1989-01-01,2015-01-01,,,
9028,Matt Taven,"Derry, New Hampshire, USA",male,38.0,188.0,99.0,2008-03-07,,4,6.63,134.0
19809,Mai Mizuochi,"Niigata, Japan",female,30.0,155.0,55.0,2017-10-14,,2716,,
14300,Mr. Tagami,"Funabashi, Chiba, Japan",male,48.0,172.0,85.0,1994-12-08,,,,
1722,Shaun Tempers,"Soddy Daisy, Tennessee, USA",male,,185.0,102.0,2001-01-01,2015-01-01,,,
18594,Evan Johnson,"Cokato, Minnesota, USA",male,,185.0,90.0,1977-01-01,,,,
12596,YOH,"Kurihara, Miyagi, Japan",male,35.0,171.0,85.0,2012-11-19,,7,6.83,151.0
13173,Dak Draper,"Colorado Springs, Colorado, USA",male,35.0,196.0,112.0,2012-01-01,,9,4.76,17.0
16353,Velveteen Dream,"Washington, District Of Columbia, USA",male,,188.0,103.0,2014-10-03,2022-01-01,,8.1,233.0
831,Lord Alfred Hayes,"Windermere, England, UK",male,,167.0,102.0,1950-01-01,1982-01-01,,6.96,25.0
8177,Jim Young,"New York City, New York, USA",male,,,109.0,,,,,
9245,El Cuervo,"Bayamon, Puerto Rico, USA",male,,175.0,86.0,,,52,9.0,1.0
25143,Ghefar,Mexiko,male,49.0,187.0,105.0,2003-06-15,,,,
16321,Larry Williams,"Indianapolis, Indiana, USA",male,,,,,,,,
9565,Sindarin,"California, USA",male,35.0,167.0,70.0,2008-09-28,,,,
10616,Richie Dye,"Chattanooga, Tennessee, USA",male,,,,,,,,
17921,Shun Skywalker,"Toki, Gifu, Japan",male,27.0,180.0,90.0,2016-04-22,,96,9.18,57.0
26286,Mila Moore,"New York, USA",female,,,,2020-01-01,,,,
2349,Yukon Pierre,"Montreal, Quebec, Canada",male,,183.0,116.0,,1979-01-01,,,
19119,Chris Metro,"New York City, New York, USA",male,,,,,,,,
10808,Bill Ash,"Carthage, Missouri, USA",male,,178.0,102.0,,,,,
4963,Martha Villalobos,"Mexico City, Distrito Federal, Mexiko",female,,152.0,104.0,1979-09-09,2010-01-01,,,
12139,Cavernario,"Zapopan, Jalisco, Mexiko",male,29.0,172.0,88.0,2008-04-25,,78,8.0,51.0
18669,Matsuya Uno,"Niigata, Japan",female,,164.0,57.0,2016-06-25,2021-06-27,,7.0,1.0
16010,Zaeta Roja,"Puebla, Mexiko",male,,,,,,,,
16857,Dontae Smiley,"Texas, USA",male,,184.0,89.0,2014-01-01,,,,
742,Teddy Long,"Birmingham, Alabama, USA",male,,178.0,73.0,,,,6.52,229.0
1887,Dynamite Kansai,"Kyoto, Japan",female,53.0,173.0,77.0,1986-08-17,2016-12-11,327,8.67,30.0
17527,Charles Zanders,"Huntsville, Alabama, USA",male,33.0,,,2013-03-15,,,,
9954,Hirokazu Hata,"Kobe, Hyogo, Japan",male,,180.0,94.0,1984-04-10,1990-01-01,,,
4545,Kaji Tomato,"Katsushika, Tokyo, Japan",male,36.0,170.0,75.0,2003-07-17,,,6.22,18.0
13104,Bobby Gunns,"Heilbad Heiligenstadt, Thüringen, Deutschland",male,30.0,179.0,92.0,2012-07-14,,,7.12,73.0
3879,Robert Adams,"Memphis, Tennessee, USA",male,,,100.0,,,,,
2260,El Sicodelico,"San Luis Potosi, Mexiko",male,79.0,178.0,112.0,1968-01-01,,,,
78,J Bronson,"New York City, New York, USA",male,,185.0,129.0,,,,6.67,6.0
4556,Gregory Martin,"Baltimore, Maryland, USA",male,,178.0,100.0,1999-04-08,2001-01-01,,,
19450,Herman Schafer,"Fort Myers, Florida, USA",male,,202.0,128.0,,,,,
10264,Dino Hernandez,"Texas, USA",male,,180.0,85.0,1989-01-01,,,,
5724,Madison Rayne,"Columbus, Ohio, USA",female,37.0,160.0,52.0,2005-03-13,,2287,6.44,160.0
2362,Prince Iaukea,"Florida, USA",male,,180.0,99.0,1996-04-01,,,4.38,50.0
18832,Zeda Zhang,"Virginia, USA",female,,160.0,58.0,2017-05-13,,,6.33,3.0
349,Ron Waterman,"Greeley, Colorado, USA",male,,188.0,120.0,2000-09-01,2005-01-01,,3.0,2.0
15351,Cam Zagami,"Salem, New Hampshire, USA",male,29.0,173.0,85.0,2012-09-01,,,6.5,2.0
10331,Matthew Palmer,"Arlington, Texas, USA",male,37.0,175.0,,2008-03-09,,,,
1232,Takashi Sugiura,"Nagoya, Aichi, Japan",male,53.0,178.0,89.0,2000-12-23,,8,9.26,185.0
1115,Robbie McAllister,"Oban, Scotland, UK",male,,186.0,107.0,2000-01-01,,,4.06,89.0
1300,Yoshitatsu,"Gifu, Japan",male,45.0,187.0,102.0,2002-10-12,,6,6.0,212.0
14966,Warhorse,"St. Louis, Missouri, USA",male,30.0,,,2013-03-06,,,7.58,26.0
17312,Eddy McQueen,"Wharton, New Jersey, USA",male,30.0,,,2013-01-01,,,,
768,Chris Candido,"Edison, New Jersey, USA",male,,175.0,105.0,1990-01-01,2005-01-01,,6.68,123.0
3356,K-ness,"Tokyo, Japan",male,49.0,172.0,74.0,1996-04-23,2022-04-07,96,7.18,39.0
3372,Leroy Brown,"Savannah, Georgia, USA",male,,188.0,141.0,1977-01-01,1988-01-01,,6.33,3.0
7417,Allen Kinsey,"Bowman, South Carolina, USA",male,,,,1985-01-01,2001-01-01,,,
467,Jonny Storm,"Milderth, England, UK",male,46.0,170.0,80.0,1996-01-01,,,7.81,79.0
2690,Mikey Henderson,"Hesperia, California, USA",male,,175.0,100.0,,2008-01-01,,,
4039,Tosh Togo,"Holualoa, Hawaii, USA",male,,174.0,100.0,1950-01-01,1975-01-01,,6.5,2.0
15364,Dana Carpenter,"Boston, Massachusetts, USA",male,,,52.0,,,,,
5824,Tiago,"Mexico City, Distrito Federal, Mexiko",male,36.0,160.0,65.0,2004-01-01,,,6.0,1.0
14911,Danno O'Shocker,"Scotland, UK",male,,180.0,104.0,,,,,
11189,Chris Curtis,"Milwaukee, Wisconsin, USA",male,,,110.0,1978-01-01,2003-02-01,,,
4264,Steve Muslin,"Charlottesville, Virginia, USA",male,,188.0,104.0,1976-01-01,1984-01-01,,4.0,2.0
12068,Dax Harwood,"Whiteville, North Carolina, USA",male,39.0,178.0,96.0,2004-08-13,,2287,8.47,304.0
14197,Takayuki Ueki,"Ota, Gunma, Japan",male,31.0,170.0,100.0,2013-12-15,,,8.0,7.0
9315,Goya Kong,"Mexico City, Distrito Federal, Mexiko",female,36.0,180.0,95.0,2006-11-08,,,6.0,1.0
