id,username,handle,date,text,replies,retweets,likes,bookmarks,views
1687157636058226688,WWE SummerSlam,@SummerSlam,2023-08-03T17:45:00.000Z,"Meet your favorite WWE Superstars at the official #SummerSlam Superstore this weekend! These limited capacity meet & greets are first-come, first-served and require a wristband for entry. Stop by the Superstore for more information!
http://ms.spr.ly/60169ElTq",31,171,685,4,137633
1687151672915607567,WWE,@WWE,2023-08-03T17:21:19.000Z,What's the best outfit in #SummerSlam history?,206,209,1321,23,1412515
1686831545338716160,Fiterman Sports,@FitermanSports,2023-08-02T20:09:14.000Z,"HEADLINER ANNOUNCEMENT!! #WWE Superstar 
@CodyRhodes
 is joining the Autograph Show of Texas on August 25th! TICKETS ON SALE NOW

#FitermanSports #CodyRhodes 

 BUY TICKETS 
https://wwe.fitermansports.com/events/cody-rhodes-astx-pasadena-tx/…

We Are Accepting Mail-ins!",17,128,612,12,110909
1687128491152527361,WWE’s The Bump,@WWETheBump,2023-08-03T15:49:12.000Z,"That’s a wrap for 
@KaylaBraxtonWWE
 as host of #WWETheBump! We’ll miss you, but we’re so excited to have 
@MeganMorantWWE
 joining us each week! ",11,118,605,6,70642
1687125966777106433,WWE,@WWE,2023-08-03T15:39:10.000Z,"Happy #NationalWatermelonDay!
@greatkhali",51,305,3017,30,331350
1687124811867201536,WWE,@WWE,2023-08-03T15:34:35.000Z,"From 
@RheaRipley_WWE
 to 
@DomMysterio35
, who had the best moment on #WWERaw in July?

#WWETop10",19,119,685,11,75491
1687124705809997824,NXT Level Up,@NXTLevelUp,2023-08-03T15:34:09.000Z,"TOMORROW NIGHT on #NXTLevelUp 
@gigidolin_wwe
 vs. 
@TatumPaxley
 

@Edris_Enofe
 & 
@MalikBladeWWE
 in tag team action
@mylesborne_wwe
 in action

https://wwe.com/shows/nxt-level-up/nxt-level-up-aug-4-2023…",30,124,575,1,81871
1687108846064697345,WWE Network,@WWENetwork,2023-08-03T14:31:08.000Z,"Once upon a time, the kind and sweet 
@DomMysterio35
 set out to defend his father's honor against 
@WWERollins
 at #SummerSlam!

 #WWERaw 8/3/20",24,110,622,9,91846
1687104803619663872,WWE,@WWE,2023-08-03T14:15:04.000Z,"The partnership between 
@WWE
 and 
@SlimJim
 pays homage to their shared, savage past and marks the largest sponsorship deal in WWE history.",60,286,1281,10,210116
1687101118407651328,WWE NXT,@WWENXT,2023-08-03T14:00:26.000Z,"Get someone to hype you up the way 
@RheaRipley_WWE
 hypes up 
@DomMysterio35
  

#WWENXT",28,288,2477,81,439857
1687100764534272001,TODAY,@TODAYshow,2023-08-03T13:59:01.000Z," @WWE
 superstar 
@CodyRhodes
 is talking all about this weekend’s #SummerSlam, his documentary on 
@Peacock
 ‘American Nightmare: Becoming Cody Rhodes,’ looking up at his dad Dusty, and more.",18,209,721,19,93848
1687102207529988096,Cody Rhodes,@CodyRhodes,2023-08-03T14:04:45.000Z," @peacock
 @TODAYshow
 @WWE",59,562,5265,23,186437
1687101400864755713,WWE,@WWE,2023-08-03T14:01:33.000Z,"Despite Brock Lesnar's brutal attack on 
@CodyRhodes
, The American Nightmare remains determined to take down The Beast at #SummerSlam",22,146,767,6,92836
1687093480470810625,WWE,@WWE,2023-08-03T13:30:05.000Z,"Catch 
@CodyRhodes
 on 
@TODAYshow
 on 
@nbc
 RIGHT NOW!",30,285,2606,11,155101
1687071347900346368,WWE,@WWE,2023-08-03T12:02:08.000Z,"Following 
@BeckyLynchWWE
 defeat of the pugnacious 
@ZoeyStarkWWE
, The Man is forced to fight off an attack by 
@trishstratuscom
 and her protégé. 

#WWERaw",30,120,622,9,97210
1687041150249521152,WWE,@WWE,2023-08-03T10:02:08.000Z,"After failing to win his five-minute challenge, 
@Gunther_AUT
 restarts his match against 
@WWEGable
.

#WWERaw",32,115,753,3,109745
1687010910408183809,WWE,@WWE,2023-08-03T08:01:58.000Z,"The Intercontinental Champion 
@Gunther_AUT
 attempts to defeat 
@WWEGable
 in less than five minutes ahead of his #SummerSlam title defense against 
@DMcIntyreWWE
.

#WWERaw",16,103,640,3,93132
1686980725201846272,WWE,@WWE,2023-08-03T06:02:02.000Z,"The mayhem continues between 
@CodyRhodes
 and The Beast ahead of their clash at #SummerSlam.

#WWERaw",24,139,831,4,102951
1686950616059232256,WWE,@WWE,2023-08-03T04:02:23.000Z,"After 
@ShinsukeN
 cost 
@CiampaWWE
 his match against last week, the two Superstars square off in a heated showdown. 

#WWERaw",17,109,687,5,104549
1686934927118372865,WWE,@WWE,2023-08-03T03:00:03.000Z,"What did 
@WWEGable
 learn from his spelling bee showdown with 
@RandyOrton
? 

Find out on #AfterTheBell with 
@WWEGraves
 & 
@kev_egan
, available now wherever you get podcasts and on WWE’s YouTube!

: http://ms.spr.ly/60129Ey22
: http://ms.spr.ly/60139Ey2N",19,174,1373,35,140990
1686920080423092224,WWE,@WWE,2023-08-03T02:01:03.000Z,"The night Suplex City was founded!

 #SummerSlam 2014",142,1040,6165,183,1288742
1686889867223900160,WWE,@WWE,2023-08-03T00:00:59.000Z,"Do YOU acknowledge 
@WWERomanReigns
?",986,1170,9053,78,678536
1686874518227210243,WWE NXT,@WWENXT,2023-08-02T23:00:00.000Z,".
@reymysterio
 surprises his son, North American Champion 
@DomMysterio35
, by revealing that he’ll be in 
@dragonlee95
’s corner when he challenges for the title next week. 

#WWENXT",16,151,861,18,106558
1686870742410166285,WWE,@WWE,2023-08-02T22:45:00.000Z,"Last night was filled with chaos, but who took the top spot in this week's #WWENXT #WWETop10?",8,128,1010,12,112700
1686855061324853249,WWE,@WWE,2023-08-02T21:42:41.000Z,"What was the best #SmackDown moment from July? 

#WWETop10",23,114,613,5,87881
1686853188224172032,WWE,@WWE,2023-08-02T21:35:14.000Z,"The Empress of Tomorrow puts her WWE Women’s Championship on the line against 
@MsCharlotteWWE
 and 
@BiancaBelairWWE
 at #SummerSlam, streaming live this Saturday at 8 ET/5 PT on 
@peacock
 in the United States and 
@WWENetwork
 everywhere else.",47,248,1375,13,133218
1686846242351980545,Cody Rhodes,@CodyRhodes,2023-08-02T21:07:38.000Z,"(  spy a new version of the jacket ) 

#SummerSlam super store opens tomorrow at 12et 

1001 Woodward Ave
Detroit, MI 48226 
@WWE
 @WWEShop
 @Fanatics",63,318,1904,17,162988
1686845406204874752,WWE,@WWE,2023-08-02T21:04:19.000Z,"TRIBAL COMBAT: YEARS IN THE MAKING
@WWERomanReigns
 defends the Undisputed WWE Universal Championship against Jey 
@WWEUsos
 THIS SATURDAY at #SummerSlam!

 DETROIT
 https://ticketmaster.com/event/08005E87913B1AA4…",141,1333,9706,131,527358
1686791229218955264,WWE’s The Bump,@WWETheBump,2023-08-02T17:29:02.000Z,"Every time a Superstar goes off the top rope at #SummerSlam, 
@RocketMortgage
 will donate to Connect 313 and help bridge the digital divide in Detroit. 

#ad",7,86,329,6,69324
1686817547046240258,WWE,@WWE,2023-08-02T19:13:37.000Z,"A 10/10 from 
@CodyRhodes
 himself! 

 americannightmarecody | 
@tiktok_us",132,1190,14808,197,639152
1686814122069868555,WWE NXT,@WWENXT,2023-08-02T19:00:00.000Z,"NEXT WEEK on #WWENXT 

 
@DomMysterio35
 vs. 
@dragonlee95
 - North American Title Match w/ 
@reymysterio
 in Lee's corner
 Tyler Bate vs. 
@NoamDar
 for ""Noam's Heritage Cup""
 
@AliWWE
 vs. 
@Axiom_WWE
 
 @bronbreakkerwwe
 vs. 
@WWEVonWagner
 

 8/7c on 
@USANetwork",57,353,1831,22,159146
1686811855937748992,Roman Reigns,@WWERomanReigns,2023-08-02T18:51:00.000Z,The Only One. ,472,1343,10158,49,542475
1686802466904436736,Megan Morant,@MeganMorantWWE,2023-08-02T18:13:42.000Z," bittersweet day but I’m beyond honored to be the new host of 
@WWETheBump
 

I can’t say enough about 
@KaylaBraxtonWWE
. She lifts others up and lights up every room she’s in. This show is special and without Kayla it doesn’t happen. #ThankYouKayla",17,91,589,9,128378
1686799615847264262,WWE’s The Bump,@WWETheBump,2023-08-02T18:02:22.000Z,"Thank you, 
@KaylaBraxtonWWE
. 

#WWETheBump",37,281,1446,62,499985
1686795304413130765,WWE’s The Bump,@WWETheBump,2023-08-02T17:45:14.000Z,".
@HeymanHustle
 has some (surprisingly) kind words for 
@KaylaBraxtonWWE
 on her final episode of #WWETheBump ",32,331,1877,97,355188
1686786607435726870,WWE’s The Bump,@WWETheBump,2023-08-02T17:10:40.000Z,"This is 
@KaylaBraxtonWWE
's final episode as host of #WWETheBump 

We're excited to announce that 
@MeganMorantWWE
 will be joining 
@TheMattCamp
 and 
@BodieIsRyan
 as our new Bump co-host every week! 

Kayla, we'll miss you but so glad you'll be joining us as a correspondent! ",57,307,1250,27,320606
1686783597821280262,Kayla Braxton,@KaylaBraxtonWWE,2023-08-02T16:58:43.000Z,Tune in for my special announcement!!!!,14,73,497,4,183997
1686775861427511297,Paul Heyman,@HeymanHustle,2023-08-02T16:27:58.000Z,"Thank you for being the UNDISPUTED No.1 top star and propelling this industry forward, my #TribalChief!
@WWERomanReigns
 @WWE",93,497,2935,16,256279
1686759173713797120,WWE,@WWE,2023-08-02T15:21:40.000Z,"Who made the biggest statement on the final #WWERaw before #SummerSlam?

#WWETop10",23,109,592,7,78399
1686753722221633536,WWE SummerSlam,@SummerSlam,2023-08-02T15:00:00.000Z,"Celebrate #SummerSlam with the opportunity to own a WWE Championship Replica Title signed by Superstars including 
@WWERomanReigns
 and Detroit 
@Lions
 players! All proceeds from this auction benefit 
@TheVFoundation
 and Connor's Cure. Bid now at: http://ms.spr.ly/60139DfvV",8,92,436,2,70306
1686757496768086018,WWE,@WWE,2023-08-02T15:15:00.000Z,"Catch WWE Superstar 
@BaronCorbinWWE
 on 
@NBC
's
@NinjaWarrior
!  

#AmericanNinjaWarrior is streaming NOW on 
@peacock
.",18,104,602,5,82031
1686753751950925825,WWE NXT,@WWENXT,2023-08-02T15:00:07.000Z,#WWENXT,42,443,3819,55,167735
1686746486694973440,WWE Network,@WWENetwork,2023-08-02T14:31:15.000Z,The Beast went viper hunting on this day in 2016!,20,142,951,11,453248
1686749876124590080,Triple H,@TripleH,2023-08-02T14:44:43.000Z,"Another company record for a blockbuster #WrestleMania 39...

Thank you to each and every member of the 
@WWEUniverse
 who made their way to Los Angeles for an unprecedented weekend.",261,647,5629,30,543018
1686741891016957952,WWE’s The Bump,@WWETheBump,2023-08-02T14:12:59.000Z,"TODAY at 1pm ET on #WWETheBump:

 
@itsBayleyWWE
 

 @AustinCreedWins
 

 @MmmGorgeous
 

Don’t miss it!",15,118,494,8,87373
1686742397265313794,WWE,@WWE,2023-08-02T14:15:00.000Z,"Happy birthday to #USChampion 
@_Theory1
!",257,576,4550,27,310621
1686742340206313472,WWE,@WWE,2023-08-02T14:14:46.000Z,".
@itsBayleyWWE
, 
@AustinCreedWins
 and 
@MmmGorgeous
 join 
@WWETheBump
 to discuss #SummerSlam, 
@UpUpDwnDwn
 and more!",8,89,393,6,70616
1686738623368933376,WWE SummerSlam,@SummerSlam,2023-08-02T14:00:00.000Z,"Shop the largest collection of #SummerSlam merchandise and meet your favorite WWE Superstars at the #SummerSlam Superstore in Downtown Detroit. Meet & Greets are first-come, first-served and require a wristband for entry. Click here for full details: https://bit.ly/3YcLhoi",24,133,661,14,101581
1686733789597220865,WWE,@WWE,2023-08-02T13:40:48.000Z,"#WrestleMania 39 generated $215 million for the Los Angeles region, setting a new company record!",166,1007,5002,106,1754758
1686709095825309696,WWE,@WWE,2023-08-02T12:02:40.000Z,"What started as a gathering of #TheJudgmentDay, descends into mayhem between 
@RheaRipley_WWE
 and 
@RaquelWWE
.

#WWERaw",24,171,1112,19,114018
1686678659124367360,WWE,@WWE,2023-08-02T10:01:43.000Z,"#TheJudgmentDay’s 
@FinnBalor
, #WWENXT North American Champion 
@DomMysterio35
, 
@ArcherOfInfamy
 and Women’s World Champion 
@RheaRipley_WWE
 discuss their recent path of destruction en route to #SummerSlam.

#WWERaw",11,111,620,13,90372
1686648576691118080,WWE,@WWE,2023-08-02T08:02:11.000Z,"After 
@WWEValhalla
 smashed 
@maxxinedupri
 through a table two weeks earlier, the graduate of #AlphaAcademy takes on her ominous adversary.

#WWERaw",15,93,550,3,92154
1686618327907508226,WWE,@WWE,2023-08-02T06:01:59.000Z,".
@SuperKingofBros
 continues to be a major thorn in #Imperium’s side when he goes head-to-head with 
@wwe_kaiser
.

#WWERaw",19,99,558,2,96932
1686603306934673408,WWE,@WWE,2023-08-02T05:02:18.000Z,"When 
@LoganPaul
’s face-to-face with 
@KingRicochet
 once again turns volatile, The Media Megastar gets the best of The One and Only prior to battling him at #SummerSlam.

#WWERaw",14,107,567,3,103472
1686565066512969728,Joe Gacy,@JoeGacy,2023-08-02T02:30:21.000Z,Find The Creed Brothers and bring them to us.,41,107,678,4,214464
1686560196540149760,𝙄𝙡𝙟𝙖 𝘿𝙧𝙖𝙜𝙪𝙣𝙤𝙫,@UNBESIEGBAR_ZAR,2023-08-02T02:11:00.000Z,consequences.,21,163,1608,16,208806
1686567437578153984,RheaRipley_WWE,@RheaRipley_WWE,2023-08-02T02:39:46.000Z,,37,248,3281,22,292795
1686570483834093568,Mustafa Ali / Adeel Alam,@AliWWE,2023-08-02T02:51:52.000Z,try being disrespected for 6 years.,54,301,2631,78,704104
1686570322923823105,WWE,@WWE,2023-08-02T02:51:14.000Z,"EXCLUSIVE: 
@EscobarWWE
 knows he and 
@TonyDangeloWWE
 have a lot of history, but when #TheFamily needed help, he knew he had to answer the call. 

#WWENXT",22,230,1411,26,130774
1686537355883139073,Dragon Lee ドラゴンリー,@dragonlee95,2023-08-02T00:40:14.000Z,"Hey ! 
@DomMysterio35
 surprised?",48,228,1786,15,216052
1686565219433148416,WWE,@WWE,2023-08-02T02:30:57.000Z,"EXCLUSIVE: After their huge win tonight, 
@lolavicewwe
 and 
@elektralopezwwe
 are ready to run all of NXT. 

#WWENXT",30,181,1081,34,136734
1686559876317655040,WWE,@WWE,2023-08-02T02:09:43.000Z,"Oh man...
@UNBESIEGBAR_ZAR
 just sent a warning shot to 
@_trickwilliams
 

#WWENXT",65,385,2596,52,435240
1686559275504541697,WWE NXT,@WWENXT,2023-08-02T02:07:20.000Z,"What a moment 

#WWENXT",42,412,4026,32,208141
1686559062006149120,WWE,@WWE,2023-08-02T02:06:29.000Z,".
@EscobarWWE
, 
@TonyDangeloWWE
 and 
@Channing_WWE
 are on 

#WWENXT",14,209,1188,15,133487
1686558343526014976,WWE,@WWE,2023-08-02T02:03:38.000Z,"Welcome back to NXT, 
@EscobarWWE
 

#WWENXT",26,301,2302,17,195235
1686556505959522304,WWE,@WWE,2023-08-02T01:56:20.000Z,"VIVA LA RAZA!

Looks like 
@TonyDangeloWWE
 called in a favor from former one-time “member” of #TheFamily, 
@EscobarWWE
 

#WWENXT",74,703,4979,89,299275
1686554928414650368,WWE NXT,@WWENXT,2023-08-02T01:50:04.000Z,"Who will 
@TonyDangeloWWE
 and 
@Channing_WWE
's partner be?

We find out NEXT on #WWENXT!",15,161,899,8,120024
1686554702618447872,WWE,@WWE,2023-08-02T01:49:10.000Z,"The #CreedBrothers have absolutely struck a nerve with #Schism 

#WWENXT",32,325,2097,38,330818
1686553656592658432,WWE,@WWE,2023-08-02T01:45:01.000Z,".
@IkemenJiro_wwe
????



#WWENXT",66,380,2786,70,407234
1686551337511579648,WWE NXT,@WWENXT,2023-08-02T01:35:48.000Z,"Who could it be? 

#WWENXT",116,241,2257,25,662912
1686550281188720641,WWE,@WWE,2023-08-02T01:31:36.000Z,"What is going on with 
@theahail_wwe
?!?!

#WWENXT",55,319,2378,29,317327
1686547431872184320,WWE,@WWE,2023-08-02T01:20:16.000Z,#WWENXT,68,467,4692,89,573894
1686546872750452738,WWE,@WWE,2023-08-02T01:18:03.000Z,"OH NO 
@WesLee_WWE
 just accidentally hit 
@Carmelo_WWE
...

#WWENXT",47,240,1414,13,262784
1686546527747997696,WWE,@WWE,2023-08-02T01:16:41.000Z,".
@WesLee_WWE
 did not care one bit about 
@JakaraWWE
 

#WWENXT",19,267,1886,32,212201
1686541841158623232,DIJAK,@DijakWWE,2023-08-02T00:58:04.000Z,"I AM THE TOUGHEST MAN IN NXT. 

NAME ANYONE TOUGHER. 

YOU CAN’T.",200,172,1735,5,203647
1686541940005748736,WWE NXT,@WWENXT,2023-08-02T00:58:27.000Z,"This one is going to be fun. 
@Carmelo_WWE
 & 
@weslee_wwe
 take on 
@NoamDar
 & 
@OroMensah_wwe
 NEXT on #WWENXT!",20,200,1147,7,103434
1686541655967490048,WWE,@WWE,2023-08-02T00:57:19.000Z,"LIGHTS. OUT. 

Watch out NXT, 
@lolavicewwe
 has arrived 

#WWENXT",61,334,2029,48,445479
1686540519193677825,WWE NXT,@WWENXT,2023-08-02T00:52:48.000Z,"JUST ANNOUNCED: 
@BaronCorbinWWE
 will go one-on-one with 
@AndreChaseWWE
 TONIGHT on #WWENXT!",12,127,608,2,84398
1686538954344984577,WWE NXT,@WWENXT,2023-08-02T00:46:35.000Z,"Looks like 
@Channing_WWE
 and 
@TonyDangeloWWE
 found their partner for later tonight, but who is it? 

#WWENXT",48,225,1355,13,181052
1686538551071055872,WWE,@WWE,2023-08-02T00:44:59.000Z,"@DijakWWE
 beats 
@EddyThorpe_WWE
 in a PHYSICAL  matchup!

#WWENXT",22,179,889,6,126338
1686537287495012352,WWE NXT,@WWENXT,2023-08-02T00:39:58.000Z,"BREAKING: NXT Champion 
@Carmelo_WWE
 and 
@WesLee_WWE
 will team up to take on 
@NoamDar
 and 
@OroMensah_wwe
 later TONIGHT on #WWENXT!",19,179,789,3,88890
1686536832379494401,WWE,@WWE,2023-08-02T00:38:09.000Z,".
@BaronCorbinWWE
 you gotta chill 

#WWENXT",84,384,2633,81,269013
1686535125079650305,WWE,@WWE,2023-08-02T00:31:22.000Z,"@dragonlee95
 will face 
@DomMysterio35
 for the North American Title NEXT WEEK, and he'll have 
@reymysterio
 in his corner!!!

#WWENXT",150,977,6616,108,693985
1686533658461470720,WWE,@WWE,2023-08-02T00:25:33.000Z,"Looks like 
@TonyDangeloWWE
 and 
@Channing_WWE
 want ALL of #Gallus TONIGHT!

And The Don is going to make a call to someone to even the numbers... 

#WWENXT",37,210,1073,11,142061
1686532820779270144,WWE,@WWE,2023-08-02T00:22:13.000Z,"""This ain't no breakup, I just gotta be my own man.""

Wow, some heavy words just now from 
@_trickwilliams
...
@Carmelo_WWE
 #WWENXT",172,1500,9284,267,1309760
1686531841530953729,WWE NXT,@WWENXT,2023-08-02T00:18:19.000Z,"What a win by 
@Real_Valkyria
 

#WWENXT",37,284,1994,23,439405
1686531496327143424,WWE,@WWE,2023-08-02T00:16:57.000Z,"This is awesome!
@Real_Valkyria
 and 
@jacyjaynewwe
 are holding nothing back 

#WWENXT",16,241,1204,15,127827
1686529711382360064,WWE NXT,@WWENXT,2023-08-02T00:09:52.000Z,"It's already complete chaos tonight 
@jacyjaynewwe
 is wasting no time!

#WWENXT",20,219,1207,9,98752
1686528723669884930,WWE,@WWE,2023-08-02T00:05:56.000Z,"Woah!

#Gallus just blindsided 
@TonyDangeloWWE
 and 
@Channing_WWE
 in the NXT Parking Lot 

#WWENXT",52,276,1261,11,157152
1686527329831411712,WWE NXT,@WWENXT,2023-08-02T00:00:24.000Z,#WWENXT starts RIGHT NOW!!!,17,116,509,2,71951
1686512412302708736,WWE,@WWE,2023-08-01T23:01:07.000Z,"How extreme can 
@WWERomanReigns
 get?!

Get ready for TRIBAL COMBAT this Saturday at #SummerSlam!",65,456,4136,81,358848
1686512130516762625,WWE,@WWE,2023-08-01T23:00:00.000Z,"It's the first show after a memorable #NXTGAB, so expect some CHAOS!

You do not want to miss tonight's #WWENXT... 

 8/7c on 
@USANetwork",21,197,904,11,135471
1686502470141227008,Tiffany Epiphanies,@tiffstrattonwwe,2023-08-01T22:21:37.000Z,"NXT’s resident Buff Barbie is on the Tiffy Top of the WORLD and I will be back next Tiffy Tuesday to grace you all with my presence again  see you then, toodles!",61,301,1877,32,124100
1686497032725307392,WWE NXT,@WWENXT,2023-08-01T22:00:00.000Z,"No love lost between these two. 
@jacyjaynewwe
 and 
@Real_Valkyria
 will look to destroy one another when they square off TONIGHT on #WWENXT! 

 8/7c on 
@USANetwork",25,217,1190,13,144986
1686497317967290369,WWE,@WWE,2023-08-01T22:01:08.000Z,"Watch 
@LoganPaul
 and 
@KingRicochet
 collide ... literally!

Get ready for their showdown this Saturday at #SummerSlam.",39,171,1162,14,138070
1686483290708930562,WWE’s The Bump,@WWETheBump,2023-08-01T21:05:24.000Z,"TOMORROW at 1pm ET: 

DING DONG!!! #DamageCTRL's 
@itsBayleyWWE
 joins us on #WWETheBump! 

Got questions for Bayley? Drop 'em below!",231,153,662,6,430959
1686481931028885505,WWE NXT,@WWENXT,2023-08-01T21:00:00.000Z,"Trouble in Paradise?

A #Schism Interrogation goes down TONIGHT on #WWENXT! 

 8/7c on 
@USANetwork",20,187,1174,2,152250
1686473695399723008,Sami Zayn,@SamiZayn,2023-08-01T20:27:16.000Z,"Detroit, come hang!",37,101,885,4,162899
1686474503432384512,WWE NXT,@WWENXT,2023-08-01T20:30:29.000Z,"The champs are here 

#WWENXT",24,219,1252,17,122489
1686474746483924994,WWE,@WWE,2023-08-01T20:31:27.000Z,"Ready for the biggest premiere of the summer TONIGHT on #WWENXT?

8/7c 
@USANetwork",19,122,657,4,113270
1686464379263295488,RheaRipley_WWE,@RheaRipley_WWE,2023-08-01T19:50:15.000Z,Happy One Year My Latino Heat ,380,1293,16964,218,1483211
1686466833388273664,WWE NXT,@WWENXT,2023-08-01T20:00:00.000Z,"Who will come out on top when 
@YulisaLeon_wwe
 & 
@ValentiFerozWWE
 take on the team of 
@lolavicewwe
 & 
@elektralopezwwe
 TONIGHT on #WWENXT?

 8/7c on 
@USANetwork",17,129,787,1,106480
1686383787327078401,WWE’s The Bump,@WWETheBump,2023-08-01T14:30:01.000Z,"TOMORROW at 1pm ET:

 Player 2: 
@MmmGorgeous
 joins us on #WWETheBump!

Got questions for Tyler Breeze? Drop 'em below! ",49,89,466,3,83870
1686421644691099662,WWE NXT,@WWENXT,2023-08-01T17:00:26.000Z,"Happy birthday to the man that don't miss, the #WWENXT Champion, 
@Carmelo_WWE
!

Show some love to the champ today ",168,800,4785,16,220568
1686451731050151939,WWE NXT,@WWENXT,2023-08-01T19:00:00.000Z,"This one is going to be hard-hitting. 
@DijakWWE
 battles 
@EddyThorpe_WWE
 TONIGHT on #WWENXT! 

 8/7c on 
@USANetwork",10,150,715,3,93846
1686448543542689799,WWE,@WWE,2023-08-01T18:47:20.000Z,"THIS FRIDAY on #SmackDown

What will happen just 24 hours before Tribal Combat at #SummerSlam?

PLUS: 
@WWESheamus
 goes one-on-one with 
@RealLAKnight
? YEAH!",59,275,1407,9,281926
1686436632616980495,WWE NXT,@WWENXT,2023-08-01T18:00:00.000Z,"Expect some fireworks between 
@Real_Valkyria
 and 
@jacyjaynewwe
 TONIGHT on #WWENXT... 

 8/7c on 
@USANetwork",19,136,759,6,99383
1686439164940603393,Roman Reigns,@WWERomanReigns,2023-08-01T18:10:04.000Z,Acknowledge the A-List .,531,2393,21265,107,670800
